DATETIMEUTC,Unnamed:0,cpu_usage,cpu_usagemhz,mem_active,mem_consumed,mem_granted,mem_usage,net_received,net_transmitted,net_usage,GLOBAL_CUSTOMER_ID,day,weekday,hour,minute,hist-1D8H,hist-1D4H,hist-1D2H,hist-1D1H,hist-1D,hist-1D15m,hist-1D30m,hist-1D45m
2017-03-30 08:15:00,2569.33333333,642.333333333,320.666666667,33552.3333333,2635776.0,2635776.0,79.0,0.0,0.0,0.0,,30,3,8,15,644.0,641.666666667,644.666666667,642.0,643.666666667,646.666666667,646.666666667,644.333333333
2017-03-30 08:30:00,2604.0,645.333333333,321.666666667,20504.0,2635776.0,2635776.0,48.0,0.0,0.0,0.0,,30,3,8,30,645.0,639.333333333,643.333333333,644.333333333,645.333333333,643.666666667,646.666666667,646.666666667
2017-03-30 08:45:00,2597.0,640.333333333,319.333333333,56853.3333333,2635776.0,2635776.0,134.333333333,0.0,0.0,0.0,,30,3,8,45,642.333333333,646.0,643.333333333,646.666666667,642.0,645.333333333,643.666666667,646.666666667
2017-03-30 09:00:00,2612.66666667,644.666666667,321.666666667,69902.3333333,2635776.0,2635776.0,165.666666667,0.0,0.0,0.0,,30,3,9,0,645.0,643.666666667,643.666666667,646.666666667,654.0,642.0,645.333333333,643.666666667
2017-03-30 09:15:00,2608.0,643.333333333,321.0,59649.6666667,2635776.0,2635776.0,141.0,0.0,0.0,0.0,,30,3,9,15,644.333333333,644.666666667,642.0,643.666666667,643.333333333,654.0,642.0,645.333333333
2017-03-30 09:30:00,2606.33333333,641.666666667,320.0,41008.3333333,2635776.0,2635776.0,97.0,0.0,0.0,0.0,,30,3,9,30,642.666666667,643.666666667,644.333333333,645.333333333,643.5,643.333333333,654.0,642.0
2017-03-30 09:45:00,2600.66666667,654.333333333,326.333333333,81087.6666667,2635776.0,2635776.0,192.0,0.0,0.0,0.0,,30,3,9,45,642.0,641.666666667,646.666666667,642.0,643.333333333,643.5,643.333333333,654.0
2017-03-30 10:00:00,2632.33333333,645.0,321.333333333,66174.6666667,2637186.66667,2637186.66667,156.666666667,0.0,0.0,0.0,,30,3,10,0,642.666666667,643.0,646.666666667,654.0,644.666666667,643.333333333,643.5,643.333333333
2017-03-30 10:15:00,2621.0,645.666666667,322.333333333,37280.3333333,2637824.0,2637824.0,87.6666666667,0.0,0.0,0.0,,30,3,10,15,644.666666667,644.666666667,643.666666667,643.333333333,641.666666667,644.666666667,643.333333333,643.5
2017-03-30 10:30:00,2613.66666667,644.0,321.333333333,56853.3333333,2637824.0,2637824.0,134.333333333,0.0,0.0,0.0,,30,3,10,30,641.0,643.333333333,645.333333333,643.5,641.666666667,641.666666667,644.666666667,643.333333333
2017-03-30 10:45:00,2602.33333333,643.666666667,321.0,43804.6666667,2637824.0,2637824.0,103.0,0.0,0.0,0.0,,30,3,10,45,642.333333333,643.333333333,642.0,643.333333333,643.666666667,641.666666667,641.666666667,644.666666667
2017-03-30 11:00:00,2582.66666667,644.0,321.0,49398.0,2637824.0,2637824.0,117.0,0.0,0.0,0.0,,30,3,11,0,644.0,643.666666667,654.0,644.666666667,642.0,643.666666667,641.666666667,641.666666667
2017-03-30 11:15:00,2615.0,644.0,321.5,58717.6666667,2637824.0,2637824.0,139.0,0.0,0.0,0.0,,30,3,11,15,640.0,642.0,643.333333333,641.666666667,641.333333333,642.0,643.666666667,641.666666667
2017-03-30 11:30:00,2583.0,644.666666667,321.666666667,44737.0,2637824.0,2637824.0,105.333333333,0.0,0.0,0.0,,30,3,11,30,647.333333333,644.333333333,643.5,641.666666667,643.0,641.333333333,642.0,643.666666667
2017-03-30 11:45:00,2623.0,644.666666667,321.666666667,42872.3333333,2637824.0,2637824.0,101.0,0.0,0.0,0.0,,30,3,11,45,640.333333333,646.666666667,643.333333333,643.666666667,643.0,643.0,641.333333333,642.0
2017-03-30 12:00:00,2570.66666667,641.333333333,319.666666667,32620.6666667,2637824.0,2637824.0,76.6666666667,0.0,0.0,0.0,,30,3,12,0,643.666666667,646.666666667,644.666666667,642.0,641.0,643.0,643.0,641.333333333
2017-03-30 12:15:00,2636.33333333,643.333333333,320.666666667,37280.3333333,2637824.0,2637824.0,87.6666666667,0.0,0.0,0.0,,30,3,12,15,641.666666667,643.666666667,641.666666667,641.333333333,639.666666667,641.0,643.0,643.0
2017-03-30 12:30:00,2617.33333333,646.666666667,322.666666667,67106.6666667,2637824.0,2637824.0,158.666666667,0.0,0.0,0.0,,30,3,12,30,639.333333333,645.333333333,641.666666667,643.0,642.333333333,639.666666667,641.0,643.0
2017-03-30 12:45:00,2625.33333333,646.0,322.0,34484.6666667,2637824.0,2637824.0,81.6666666667,0.0,0.0,0.0,,30,3,12,45,646.0,642.0,643.666666667,643.0,642.666666667,642.333333333,639.666666667,641.0
2017-03-30 13:00:00,2589.33333333,644.666666667,321.333333333,63378.0,2637824.0,2637824.0,149.666666667,0.0,0.0,0.0,,30,3,13,0,643.666666667,654.0,642.0,641.0,642.666666667,642.666666667,642.333333333,639.666666667
2017-03-30 13:15:00,2623.0,645.0,321.666666667,45668.6666667,2637824.0,2637824.0,107.666666667,0.0,0.0,0.0,,30,3,13,15,644.666666667,643.333333333,641.333333333,639.666666667,642.666666667,642.666666667,642.666666667,642.333333333
2017-03-30 13:30:00,2584.33333333,641.0,319.666666667,29824.6666667,2637824.0,2637824.0,70.3333333333,0.0,0.0,0.0,,30,3,13,30,643.666666667,643.5,643.0,642.333333333,643.333333333,642.666666667,642.666666667,642.666666667
2017-03-30 13:45:00,2548.33333333,640.666666667,319.333333333,46600.3333333,2637824.0,2637824.0,110.0,0.0,0.0,0.0,,30,3,13,45,641.666666667,643.333333333,643.0,642.666666667,642.333333333,643.333333333,642.666666667,642.666666667
2017-03-30 14:00:00,2577.0,645.0,321.666666667,58717.6666667,2637824.0,2637824.0,138.666666667,0.0,0.0,0.0,,30,3,14,0,643.0,644.666666667,641.0,642.666666667,642.5,642.333333333,643.333333333,642.666666667
2017-03-30 14:15:00,2566.33333333,642.666666667,320.333333333,19572.0,2637824.0,2637824.0,46.0,0.0,0.0,0.0,,30,3,14,15,644.666666667,641.666666667,639.666666667,642.666666667,644.0,642.5,642.333333333,643.333333333
2017-03-30 14:30:00,2583.66666667,644.333333333,321.333333333,44737.0,2637824.0,2637824.0,105.666666667,0.0,0.0,0.0,,30,3,14,30,643.333333333,641.666666667,642.333333333,643.333333333,642.333333333,644.0,642.5,642.333333333
2017-03-30 14:45:00,2591.66666667,643.333333333,320.666666667,51260.6666667,2637824.0,2637824.0,121.0,0.0,0.0,0.0,,30,3,14,45,643.333333333,643.666666667,642.666666667,642.333333333,643.0,642.333333333,644.0,642.5
2017-03-30 15:00:00,2609.33333333,640.666666667,319.666666667,49397.0,2637824.0,2637824.0,116.333333333,0.0,0.0,0.0,,30,3,15,0,643.666666667,642.0,642.666666667,642.5,640.666666667,643.0,642.333333333,644.0
2017-03-30 15:15:00,2591.0,640.0,319.333333333,37280.3333333,2637824.0,2637824.0,87.6666666667,0.0,0.0,0.0,,30,3,15,15,642.0,641.333333333,642.666666667,644.0,643.0,640.666666667,643.0,642.333333333
2017-03-30 15:30:00,2615.66666667,639.0,318.666666667,46601.0,2637824.0,2637824.0,110.0,0.0,0.0,0.0,,30,3,15,30,644.333333333,643.0,643.333333333,642.333333333,643.0,643.0,640.666666667,643.0
2017-03-30 15:45:00,2620.0,641.0,319.666666667,32620.6666667,2637824.0,2637824.0,77.0,0.0,0.0,0.0,,30,3,15,45,646.666666667,643.0,642.333333333,643.0,642.333333333,643.0,643.0,640.666666667
2017-03-30 16:00:00,2602.66666667,642.666666667,320.666666667,47533.3333333,2637824.0,2637824.0,112.0,0.0,0.0,0.0,,30,3,16,0,646.666666667,641.0,642.5,640.666666667,640.666666667,642.333333333,643.0,643.0
2017-03-30 16:15:00,2518.0,645.666666667,322.0,33553.3333333,2637824.0,2637824.0,79.0,0.0,0.0,0.0,,30,3,16,15,643.666666667,639.666666667,644.0,643.0,642.0,640.666666667,642.333333333,643.0
2017-03-30 16:30:00,2588.33333333,645.333333333,321.666666667,53125.3333333,2637824.0,2637824.0,125.666666667,0.0,0.0,0.0,,30,3,16,30,645.333333333,642.333333333,642.333333333,643.0,643.333333333,642.0,640.666666667,642.333333333
2017-03-30 16:45:00,2595.66666667,643.0,320.666666667,49397.3333333,2637824.0,2637824.0,116.666666667,0.0,0.0,0.0,,30,3,16,45,642.0,642.666666667,643.0,642.333333333,644.0,643.333333333,642.0,640.666666667
2017-03-30 17:00:00,2629.33333333,644.666666667,321.333333333,68970.6666667,2637824.0,2637824.0,163.333333333,0.0,0.0,0.0,,30,3,17,0,654.0,642.666666667,640.666666667,640.666666667,645.333333333,644.0,643.333333333,642.0
2017-03-30 17:15:00,2591.66666667,644.333333333,321.0,33552.3333333,2637824.0,2637824.0,78.6666666667,0.0,0.0,0.0,,30,3,17,15,643.333333333,642.666666667,643.0,642.0,645.0,645.333333333,644.0,643.333333333
2017-03-30 17:30:00,2574.33333333,646.0,322.333333333,63378.0,2637824.0,2637824.0,150.0,0.0,0.0,0.0,,30,3,17,30,643.5,643.333333333,643.0,643.333333333,647.333333333,645.0,645.333333333,644.0
2017-03-30 17:45:00,2514.33333333,644.0,321.333333333,77358.6666667,2637824.0,2637824.0,183.0,0.0,0.0,0.0,,30,3,17,45,643.333333333,642.333333333,642.333333333,644.0,644.333333333,647.333333333,645.0,645.333333333
2017-03-30 18:00:00,2398.66666667,641.666666667,319.666666667,16776.0,2637824.0,2637824.0,39.0,0.0,0.0,0.0,,30,3,18,0,644.666666667,642.5,640.666666667,645.333333333,644.666666667,644.333333333,647.333333333,645.0
2017-03-30 18:15:00,2594.66666667,647.333333333,323.0,38212.3333333,2637824.0,2637824.0,90.0,0.0,0.0,0.0,,30,3,18,15,641.666666667,644.0,642.0,645.0,645.333333333,644.666666667,644.333333333,647.333333333
2017-03-30 18:30:00,2600.33333333,644.0,321.333333333,41008.0,2637824.0,2637824.0,96.6666666667,0.0,0.0,0.0,,30,3,18,30,641.666666667,642.333333333,643.333333333,647.333333333,646.0,645.333333333,644.666666667,644.333333333
2017-03-30 18:45:00,2572.66666667,645.333333333,321.666666667,22368.3333333,2637824.0,2637824.0,52.6666666667,0.0,0.0,0.0,,30,3,18,45,643.666666667,643.0,644.0,644.333333333,646.333333333,646.0,645.333333333,644.666666667
2017-03-30 19:00:00,2579.66666667,647.666666667,323.0,76426.6666667,2637824.0,2637824.0,181.0,0.0,0.0,0.0,,30,3,19,0,642.0,640.666666667,645.333333333,644.666666667,645.0,646.333333333,646.0,645.333333333
2017-03-30 19:15:00,2629.66666667,643.0,320.666666667,43804.6666667,2637824.0,2637824.0,103.333333333,0.0,0.0,0.0,,30,3,19,15,641.333333333,643.0,645.0,645.333333333,645.0,645.0,646.333333333,646.0
2017-03-30 19:30:00,2559.33333333,642.0,320.333333333,44737.3333333,2637824.0,2637824.0,105.666666667,0.0,0.0,0.0,,30,3,19,30,643.0,643.0,647.333333333,646.0,644.333333333,645.0,645.0,646.333333333
2017-03-30 19:45:00,2550.0,641.666666667,320.0,50329.3333333,2637824.0,2637824.0,119.0,0.0,0.0,0.0,,30,3,19,45,643.0,642.333333333,644.333333333,646.333333333,645.666666667,644.333333333,645.0,645.0
2017-03-30 20:00:00,2630.66666667,644.0,321.0,47532.3333333,2637824.0,2637824.0,112.333333333,0.0,0.0,0.0,,30,3,20,0,641.0,640.666666667,644.666666667,645.0,645.0,645.666666667,644.333333333,645.0
2017-03-30 20:15:00,2452.33333333,642.333333333,320.333333333,56854.0,2637824.0,2637824.0,134.666666667,0.0,0.0,0.0,,30,3,20,15,639.666666667,642.0,645.333333333,645.0,646.333333333,645.0,645.666666667,644.333333333
2017-03-30 20:30:00,2539.66666667,642.0,320.0,62446.0,2637824.0,2637824.0,147.666666667,0.0,0.0,0.0,,30,3,20,30,642.333333333,643.333333333,646.0,644.333333333,645.666666667,646.333333333,645.0,645.666666667
2017-03-30 20:45:00,2609.66666667,642.0,319.666666667,82951.6666667,2637824.0,2637824.0,196.666666667,0.0,0.0,0.0,,30,3,20,45,642.666666667,644.0,646.333333333,645.666666667,646.333333333,645.666666667,646.333333333,645.0
2017-03-30 21:00:00,2528.66666667,643.0,320.666666667,41008.6666667,2637824.0,2637824.0,96.6666666667,0.0,0.0,0.0,,30,3,21,0,642.666666667,645.333333333,645.0,645.0,643.0,646.333333333,645.666666667,646.333333333
2017-03-30 21:15:00,2584.0,644.0,321.333333333,35416.0,2637824.0,2637824.0,83.3333333333,0.0,0.0,0.0,,30,3,21,15,642.666666667,645.0,645.0,646.333333333,645.666666667,643.0,646.333333333,645.666666667
2017-03-30 21:30:00,2511.33333333,642.333333333,320.666666667,13980.0,2637824.0,2637824.0,32.6666666667,0.0,0.0,0.0,,30,3,21,30,643.333333333,647.333333333,644.333333333,645.666666667,647.0,645.666666667,643.0,646.333333333
2017-03-30 21:45:00,2417.33333333,643.0,320.666666667,41008.3333333,2637824.0,2637824.0,96.6666666667,0.0,0.0,0.0,,30,3,21,45,642.333333333,644.333333333,645.666666667,646.333333333,643.0,647.0,645.666666667,643.0
2017-03-30 22:00:00,2507.0,639.666666667,318.666666667,50329.0,2637824.0,2637824.0,118.666666667,0.0,0.0,0.0,,30,3,22,0,642.5,644.666666667,645.0,643.0,642.666666667,643.0,647.0,645.666666667
2017-03-30 22:15:00,2599.66666667,642.0,320.333333333,38212.3333333,2637824.0,2637824.0,90.0,0.0,0.0,0.0,,30,3,22,15,644.0,645.333333333,646.333333333,645.666666667,644.0,642.666666667,643.0,647.0
2017-03-30 22:30:00,2626.33333333,641.666666667,320.333333333,38212.0,2637824.0,2637824.0,90.0,0.0,0.0,0.0,,30,3,22,30,642.333333333,646.0,645.666666667,647.0,642.0,644.0,642.666666667,643.0
2017-03-30 22:45:00,2562.33333333,642.333333333,320.333333333,54989.3333333,2637824.0,2637824.0,130.0,0.0,0.0,0.0,,30,3,22,45,643.0,646.333333333,646.333333333,643.0,644.0,642.0,644.0,642.666666667
2017-03-30 23:00:00,2614.33333333,645.333333333,321.666666667,62446.3333333,2637824.0,2637824.0,147.666666667,0.0,0.0,0.0,,30,3,23,0,640.666666667,645.0,643.0,642.666666667,642.666666667,644.0,642.0,644.0
2017-03-30 23:15:00,2605.33333333,642.333333333,320.333333333,51261.6666667,2637824.0,2637824.0,121.333333333,0.0,0.0,0.0,,30,3,23,15,643.0,645.0,645.666666667,644.0,646.0,642.666666667,644.0,642.0
2017-03-30 23:30:00,2622.0,644.666666667,321.333333333,41008.0,2637824.0,2637824.0,96.6666666667,0.0,0.0,0.0,,30,3,23,30,643.0,644.333333333,647.0,642.0,642.666666667,646.0,642.666666667,644.0
2017-03-30 23:45:00,2524.33333333,644.666666667,321.333333333,58717.3333333,2637824.0,2637824.0,138.666666667,0.0,0.0,0.0,,30,3,23,45,642.333333333,645.666666667,643.0,644.0,644.0,642.666666667,646.0,642.666666667
2017-03-31 00:00:00,2649.66666667,643.0,320.666666667,45668.6666667,2637824.0,2637824.0,107.666666667,0.0,0.0,0.0,,31,4,0,0,640.666666667,645.0,642.666666667,642.666666667,644.666666667,644.0,642.666666667,646.0
2017-03-31 00:15:00,2655.33333333,644.666666667,321.333333333,37280.3333333,2637824.0,2637824.0,87.6666666667,0.0,0.0,0.0,,31,4,0,15,642.0,646.333333333,644.0,646.0,641.666666667,644.666666667,644.0,642.666666667
2017-03-31 00:30:00,2566.33333333,644.0,321.333333333,41008.3333333,2637824.0,2637824.0,96.3333333333,0.0,0.0,0.0,,31,4,0,30,643.333333333,645.666666667,642.0,642.666666667,643.333333333,641.666666667,644.666666667,644.0
2017-03-31 00:45:00,2649.66666667,644.666666667,321.333333333,71766.6666667,2637824.0,2637824.0,170.0,0.0,0.0,0.0,,31,4,0,45,644.0,646.333333333,644.0,644.0,644.0,643.333333333,641.666666667,644.666666667
2017-03-31 01:00:00,2553.0,647.0,322.333333333,74563.0,2637824.0,2637824.0,176.666666667,0.0,0.0,0.0,,31,4,1,0,645.333333333,643.0,642.666666667,644.666666667,645.0,644.0,643.333333333,641.666666667
2017-03-31 01:15:00,2621.66666667,644.666666667,321.666666667,41940.6666667,2637824.0,2637824.0,98.6666666667,0.0,0.0,0.0,,31,4,1,15,645.0,645.666666667,646.0,641.666666667,644.666666667,645.0,644.0,643.333333333
2017-03-31 01:30:00,2552.0,643.666666667,320.666666667,50328.6666667,2637824.0,2637824.0,118.666666667,0.0,0.0,0.0,,31,4,1,30,647.333333333,647.0,642.666666667,643.333333333,642.0,644.666666667,645.0,644.0
2017-03-31 01:45:00,2504.0,642.666666667,320.666666667,37281.0,2637824.0,2637824.0,87.6666666667,0.0,0.0,0.0,,31,4,1,45,644.333333333,643.0,644.0,644.0,646.0,642.0,644.666666667,645.0
2017-03-31 02:00:00,2620.66666667,644.0,321.333333333,73631.0,2637824.0,2637824.0,174.666666667,0.0,0.0,0.0,,31,4,2,0,644.666666667,642.666666667,644.666666667,645.0,645.0,646.0,642.0,644.666666667
2017-03-31 02:15:00,2624.0,644.333333333,321.333333333,43805.0,2637824.0,2637824.0,103.0,0.0,0.0,0.0,,31,4,2,15,645.333333333,644.0,641.666666667,644.666666667,644.666666667,645.0,646.0,642.0
2017-03-31 02:30:00,2600.0,643.0,320.666666667,57785.0,2637824.0,2637824.0,136.666666667,0.0,0.0,0.0,,31,4,2,30,646.0,642.0,643.333333333,642.0,645.333333333,644.666666667,645.0,646.0
2017-03-31 02:45:00,2619.0,641.333333333,320.0,53125.3333333,2637824.0,2637824.0,125.333333333,0.0,0.0,0.0,,31,4,2,45,646.333333333,644.0,644.0,646.0,645.666666667,645.333333333,644.666666667,645.0
2017-03-31 03:00:00,2593.33333333,642.666666667,320.333333333,69902.3333333,2637824.0,2637824.0,165.333333333,0.0,0.0,0.0,,31,4,3,0,645.0,642.666666667,645.0,645.0,644.666666667,645.666666667,645.333333333,644.666666667
2017-03-31 03:15:00,2635.0,639.666666667,319.0,27028.3333333,2637824.0,2637824.0,63.3333333333,0.0,0.0,0.0,,31,4,3,15,645.0,646.0,644.666666667,644.666666667,646.0,644.666666667,645.666666667,645.333333333
2017-03-31 03:30:00,2601.0,646.0,322.0,51261.0,2637824.0,2637824.0,121.0,0.0,0.0,0.0,,31,4,3,30,644.333333333,642.666666667,642.0,645.333333333,647.333333333,646.0,644.666666667,645.666666667
2017-03-31 03:45:00,2611.66666667,641.0,319.333333333,61513.3333333,2637824.0,2637824.0,145.0,0.0,0.0,0.0,,31,4,3,45,645.666666667,644.0,646.0,645.666666667,642.666666667,647.333333333,646.0,644.666666667
2017-03-31 04:00:00,2611.33333333,641.333333333,319.666666667,76426.6666667,2637824.0,2637824.0,181.0,0.0,0.0,0.0,,31,4,4,0,645.0,644.666666667,645.0,644.666666667,645.0,642.666666667,647.333333333,646.0
2017-03-31 04:15:00,2609.33333333,640.666666667,319.666666667,51261.0,2637824.0,2637824.0,121.0,0.0,0.0,0.0,,31,4,4,15,646.333333333,641.666666667,644.666666667,646.0,643.333333333,645.0,642.666666667,647.333333333
2017-03-31 04:30:00,2607.66666667,641.666666667,320.0,43804.3333333,2637824.0,2637824.0,103.333333333,0.0,0.0,0.0,,31,4,4,30,645.666666667,643.333333333,645.333333333,647.333333333,643.666666667,643.333333333,645.0,642.666666667
2017-03-31 04:45:00,2576.0,640.333333333,319.666666667,39144.6666667,2637824.0,2637824.0,92.3333333333,0.0,0.0,0.0,,31,4,4,45,646.333333333,644.0,645.666666667,642.666666667,643.333333333,643.666666667,643.333333333,645.0
2017-03-31 05:00:00,2603.33333333,641.0,319.666666667,61514.0,2637824.0,2637824.0,145.666666667,0.0,0.0,0.0,,31,4,5,0,643.0,645.0,644.666666667,645.0,645.666666667,643.333333333,643.666666667,643.333333333
2017-03-31 05:15:00,2600.66666667,644.333333333,321.333333333,13048.0,2637824.0,2637824.0,30.3333333333,0.0,0.0,0.0,,31,4,5,15,645.666666667,644.666666667,646.0,643.333333333,644.333333333,645.666666667,643.333333333,643.666666667
2017-03-31 05:30:00,2596.33333333,643.666666667,321.0,43805.0,2637824.0,2637824.0,103.333333333,0.0,0.0,0.0,,31,4,5,30,647.0,642.0,647.333333333,643.666666667,642.666666667,644.333333333,645.666666667,643.333333333
2017-03-31 05:45:00,2601.66666667,639.0,319.0,34484.3333333,2637824.0,2637824.0,81.3333333333,0.0,0.0,0.0,,31,4,5,45,643.0,646.0,642.666666667,643.333333333,644.0,642.666666667,644.333333333,645.666666667
2017-03-31 06:00:00,2603.33333333,644.0,321.0,52193.3333333,2637824.0,2637824.0,123.333333333,0.0,0.0,0.0,,31,4,6,0,642.666666667,645.0,645.0,645.666666667,643.666666667,644.0,642.666666667,644.333333333
2017-03-31 06:15:00,2599.0,643.0,320.666666667,22368.0,2637824.0,2637824.0,52.3333333333,0.0,0.0,0.0,,31,4,6,15,644.0,644.666666667,643.333333333,644.333333333,642.0,643.666666667,644.0,642.666666667
2017-03-31 06:30:00,2606.0,644.0,321.333333333,55921.0,2637824.0,2637824.0,132.0,0.0,0.0,0.0,,31,4,6,30,642.0,645.333333333,643.666666667,642.666666667,642.666666667,642.0,643.666666667,644.0
2017-03-31 06:45:00,2568.0,641.0,319.666666667,25164.0,2637824.0,2637824.0,59.0,0.0,0.0,0.0,,31,4,6,45,644.0,645.666666667,643.333333333,644.0,641.666666667,642.666666667,642.0,643.666666667
2017-03-31 07:00:00,2611.66666667,640.666666667,319.666666667,39144.3333333,2637824.0,2637824.0,92.3333333333,0.0,0.0,0.0,,31,4,7,0,642.666666667,644.666666667,645.666666667,643.666666667,642.333333333,641.666666667,642.666666667,642.0
2017-03-31 07:15:00,2626.33333333,639.666666667,319.333333333,5592.0,2637824.0,2637824.0,12.6666666667,0.0,0.0,0.0,,31,4,7,15,646.0,646.0,644.333333333,642.0,643.0,642.333333333,641.666666667,642.666666667
2017-03-31 07:30:00,2584.66666667,639.0,318.666666667,32620.6666667,2637824.0,2637824.0,77.0,0.0,0.0,0.0,,31,4,7,30,642.666666667,647.333333333,642.666666667,642.666666667,645.0,643.0,642.333333333,641.666666667
2017-03-31 07:45:00,2599.66666667,641.333333333,320.0,60581.6666667,2637824.0,2637824.0,143.0,0.0,0.0,0.0,,31,4,7,45,644.0,642.666666667,644.0,641.666666667,643.0,645.0,643.0,642.333333333
2017-03-31 08:00:00,2612.66666667,643.0,320.333333333,71766.6666667,2637824.0,2637824.0,169.666666667,0.0,0.0,0.0,,31,4,8,0,644.666666667,645.0,643.666666667,642.333333333,645.666666667,643.0,645.0,643.0
2017-03-31 08:15:00,2599.0,642.666666667,320.666666667,45668.3333333,2637824.0,2637824.0,107.666666667,0.0,0.0,0.0,,31,4,8,15,641.666666667,643.333333333,642.0,643.0,642.333333333,645.666666667,643.0,645.0
2017-03-31 08:30:00,2589.33333333,644.0,321.333333333,41940.6666667,2637824.0,2637824.0,99.0,0.0,0.0,0.0,,31,4,8,30,643.333333333,643.666666667,642.666666667,645.0,645.333333333,642.333333333,645.666666667,643.0
2017-03-31 08:45:00,2535.66666667,640.0,319.333333333,48465.3333333,2637824.0,2637824.0,114.666666667,0.0,0.0,0.0,,31,4,8,45,644.0,643.333333333,641.666666667,643.0,640.333333333,645.333333333,642.333333333,645.666666667
2017-03-31 09:00:00,2568.0,642.666666667,320.333333333,26096.0,2637824.0,2637824.0,61.3333333333,0.0,0.0,0.0,,31,4,9,0,645.0,645.666666667,642.333333333,645.666666667,644.666666667,640.333333333,645.333333333,642.333333333
2017-03-31 09:15:00,2612.33333333,650.333333333,324.0,75495.3333333,2637824.0,2637824.0,179.0,0.0,0.0,0.0,,31,4,9,15,644.666666667,644.333333333,643.0,642.333333333,643.333333333,644.666666667,640.333333333,645.333333333
2017-03-31 09:30:00,2596.0,642.666666667,320.333333333,55922.0,2640645.33333,2640645.33333,132.333333333,0.0,0.0,0.0,,31,4,9,30,642.0,642.666666667,645.0,645.333333333,641.666666667,643.333333333,644.666666667,640.333333333
2017-03-31 09:45:00,2618.33333333,644.0,321.333333333,41941.3333333,2643968.0,2643968.0,99.0,0.0,0.0,0.0,,31,4,9,45,646.0,644.0,643.0,640.333333333,654.333333333,641.666666667,643.333333333,644.666666667
2017-03-31 10:00:00,2627.33333333,642.666666667,320.666666667,34484.3333333,2643968.0,2643968.0,81.0,0.0,0.0,0.0,,31,4,10,0,645.0,643.666666667,645.666666667,644.666666667,645.0,654.333333333,641.666666667,643.333333333
2017-03-31 10:15:00,2596.66666667,646.0,322.333333333,51261.0,2643968.0,2643968.0,121.333333333,0.0,0.0,0.0,,31,4,10,15,644.666666667,642.0,642.333333333,643.333333333,645.666666667,645.0,654.333333333,641.666666667
2017-03-31 10:30:00,2628.66666667,647.666666667,323.333333333,31688.6666667,2643968.0,2643968.0,74.6666666667,0.0,0.0,0.0,,31,4,10,30,645.333333333,642.666666667,645.333333333,641.666666667,644.0,645.666666667,645.0,654.333333333
2017-03-31 10:45:00,2638.66666667,641.0,319.666666667,49397.3333333,2643968.0,2643968.0,116.666666667,0.0,0.0,0.0,,31,4,10,45,645.666666667,641.666666667,640.333333333,654.333333333,643.666666667,644.0,645.666666667,645.0
2017-03-31 11:00:00,2532.66666667,643.333333333,321.0,55920.6666667,2643968.0,2643968.0,132.0,0.0,0.0,0.0,,31,4,11,0,644.666666667,642.333333333,644.666666667,645.0,644.0,643.666666667,644.0,645.666666667
2017-03-31 11:15:00,2608.33333333,642.333333333,320.333333333,39144.3333333,2643968.0,2643968.0,92.0,0.0,0.0,0.0,,31,4,11,15,646.0,643.0,643.333333333,645.666666667,644.0,644.0,643.666666667,644.0
2017-03-31 11:30:00,2597.66666667,641.666666667,320.0,55922.0,2643968.0,2643968.0,132.0,0.0,0.0,0.0,,31,4,11,30,647.333333333,645.0,641.666666667,644.0,644.666666667,644.0,644.0,643.666666667
2017-03-31 11:45:00,2610.0,642.333333333,320.333333333,58717.3333333,2643968.0,2643968.0,138.666666667,0.0,0.0,0.0,,31,4,11,45,642.666666667,643.0,654.333333333,643.666666667,644.666666667,644.666666667,644.0,644.0
2017-03-31 12:00:00,2603.33333333,643.333333333,320.666666667,50329.6666667,2643968.0,2643968.0,119.0,0.0,0.0,0.0,,31,4,12,0,645.0,645.666666667,645.0,644.0,641.333333333,644.666666667,644.666666667,644.0
2017-03-31 12:15:00,2596.33333333,642.666666667,320.666666667,75495.0,2643968.0,2643968.0,178.666666667,0.0,0.0,0.0,,31,4,12,15,643.333333333,642.333333333,645.666666667,644.0,643.333333333,641.333333333,644.666666667,644.666666667
2017-03-31 12:30:00,2566.66666667,641.0,319.333333333,47532.6666667,2643968.0,2643968.0,111.666666667,0.0,0.0,0.0,,31,4,12,30,643.666666667,645.333333333,644.0,644.666666667,646.666666667,643.333333333,641.333333333,644.666666667
2017-03-31 12:45:00,2653.66666667,642.666666667,320.333333333,45668.0,2643968.0,2643968.0,107.666666667,0.0,0.0,0.0,,31,4,12,45,643.333333333,640.333333333,643.666666667,644.666666667,646.0,646.666666667,643.333333333,641.333333333
2017-03-31 13:00:00,2617.33333333,641.666666667,320.0,37280.0,2643968.0,2643968.0,87.3333333333,0.0,0.0,0.0,,31,4,13,0,645.666666667,644.666666667,644.0,641.333333333,644.666666667,646.0,646.666666667,643.333333333
2017-03-31 13:15:00,2589.66666667,642.666666667,320.666666667,26096.0,2643968.0,2643968.0,61.3333333333,0.0,0.0,0.0,,31,4,13,15,644.333333333,643.333333333,644.0,643.333333333,645.0,644.666666667,646.0,646.666666667
2017-03-31 13:30:00,2586.66666667,642.666666667,320.666666667,48464.6666667,2643968.0,2643968.0,114.333333333,0.0,0.0,0.0,,31,4,13,30,642.666666667,641.666666667,644.666666667,646.666666667,641.0,645.0,644.666666667,646.0
