DATETIMEUTC,cpu_usage,cpu_usagemhz,mem_active,mem_consumed,mem_granted,mem_usage,net_received,net_transmitted,net_usage,VM_ID,day,weekday,hour,minute,hist_1D8H,hist_1D4H,hist_1D2H,hist_1D1H,hist_1D,hist_1D15m,hist_1D30m,hist_1D45m
3/28/17 20:30,646.3333333,322.6666667,68038,2629632,2629632,161,0,0,0,1,28,1,20,30,641.6666667,641.3333333,640.3333333,643,643.3333333,645.3333333,644.6666667,644.6666667
3/28/17 20:45,647,322.6666667,49397.33333,2629632,2629632,116.6666667,0,0,0,1,28,1,20,45,640,640.3333333,642.3333333,644.6666667,644.3333333,643.3333333,645.3333333,644.6666667
3/28/17 21:00,642,320.3333333,32620,2629632,2629632,76.66666667,0,0,0,1,28,1,21,0,644.6666667,641,643.3333333,644.6666667,643.3333333,644.3333333,643.3333333,645.3333333
3/28/17 21:15,644.3333333,321.3333333,40076.66667,2629632,2629632,94.33333333,0,0,0,1,28,1,21,15,642.6666667,641.3333333,645.3333333,645.3333333,645,643.3333333,644.3333333,643.3333333
3/28/17 21:30,644,321,33552.66667,2629632,2629632,79.33333333,0,0,0,1,28,1,21,30,640.3333333,645.6666667,643,643.3333333,642.6666667,645,643.3333333,644.3333333
3/28/17 21:45,643.3333333,320.6666667,68038.66667,2629632,2629632,160.6666667,0,0,0,1,28,1,21,45,637.6666667,643.6666667,644.6666667,644.3333333,643.6666667,642.6666667,645,643.3333333
3/28/17 22:00,643,320.6666667,42872.66667,2629632,2629632,101,0,0,0,1,28,1,22,0,642.6666667,644,644.6666667,643.3333333,646.6666667,643.6666667,642.6666667,645
3/28/17 22:15,644,321.3333333,45668.66667,2629632,2629632,108,0,0,0,1,28,1,22,15,640,640.6666667,645.3333333,645,643.3333333,646.6666667,643.6666667,642.6666667
3/28/17 22:30,643.6666667,321,12116,2629632,2629632,28.33333333,0,0,0,1,28,1,22,30,643,640.3333333,643.3333333,642.6666667,645.3333333,643.3333333,646.6666667,643.6666667
3/28/17 22:45,642.6666667,320.3333333,39145,2629632,2629632,92.33333333,0,0,0,1,28,1,22,45,643.6666667,642.3333333,644.3333333,643.6666667,643.6666667,645.3333333,643.3333333,646.6666667
3/28/17 23:00,642.6666667,320.3333333,38213,2629632,2629632,90,0,0,0,1,28,1,23,0,643,643.3333333,643.3333333,646.6666667,644,643.6666667,645.3333333,643.3333333
3/28/17 23:15,643.3333333,320.6666667,32620,2629632,2629632,77,0,0,0,1,28,1,23,15,644,645.3333333,645,643.3333333,642,644,643.6666667,645.3333333
3/28/17 23:30,644,321.3333333,46601,2629632,2629632,110,0,0,0,1,28,1,23,30,643.3333333,643,642.6666667,645.3333333,643,642,644,643.6666667
3/28/17 23:45,641.3333333,320,71767.33333,2629632,2629632,169.6666667,0,0,0,1,28,1,23,45,644,644.6666667,643.6666667,643.6666667,643.6666667,643,642,644
3/29/17 0:00,643,320.6666667,30756.33333,2629632,2629632,72.33333333,0,0,0,1,29,2,0,0,645,644.6666667,646.6666667,644,645.6666667,643.6666667,643,642
3/29/17 0:15,644,321,32620,2629632,2629632,76.66666667,0,0,0,1,29,2,0,15,643.3333333,645.3333333,643.3333333,642,646,645.6666667,643.6666667,643
3/29/17 0:30,645,321.3333333,55922,2629632,2629632,132,0,0,0,1,29,2,0,30,641.3333333,643.3333333,645.3333333,643,642,646,645.6666667,643.6666667
3/29/17 0:45,642.3333333,320.3333333,17708.66667,2629632,2629632,41.66666667,0,0,0,1,29,2,0,45,640.3333333,644.3333333,643.6666667,643.6666667,641,642,646,645.6666667
3/29/17 1:00,645,321.6666667,39144.66667,2629632,2629632,92,0,0,0,1,29,2,1,0,641,643.3333333,644,645.6666667,644.3333333,641,642,646
3/29/17 1:15,644.3333333,321.3333333,26096,2629632,2629632,61,0,0,0,1,29,2,1,15,641.3333333,645,642,646,643.3333333,644.3333333,641,642
3/29/17 1:30,642.6666667,320.6666667,29824.66667,2629632,2629632,70,0,0,0,1,29,2,1,30,645.6666667,642.6666667,643,642,643.3333333,643.3333333,644.3333333,641
3/29/17 1:45,642,320.3333333,11184,2629632,2629632,26.33333333,0,0,0,1,29,2,1,45,643.6666667,643.6666667,643.6666667,641,639.6666667,643.3333333,643.3333333,644.3333333
3/29/17 2:00,642.6666667,320.6666667,33552.33333,2629632,2629632,79,0,0,0,1,29,2,2,0,644,646.6666667,645.6666667,644.3333333,641.6666667,639.6666667,643.3333333,643.3333333
3/29/17 2:15,644.6666667,321.6666667,69902.66667,2629632,2629632,165.6666667,0,0,0,1,29,2,2,15,640.6666667,643.3333333,646,643.3333333,642.6666667,641.6666667,639.6666667,643.3333333
3/29/17 2:30,641,319.3333333,55922,2629632,2629632,132.3333333,0,0,0,1,29,2,2,30,640.3333333,645.3333333,642,643.3333333,641,642.6666667,641.6666667,639.6666667
3/29/17 2:45,642.3333333,320.3333333,36348.33333,2629632,2629632,86,0,0,0,1,29,2,2,45,642.3333333,643.6666667,641,639.6666667,642,641,642.6666667,641.6666667
3/29/17 3:00,644,321,39145,2629632,2629632,92.66666667,0,0,0,1,29,2,3,0,643.3333333,644,644.3333333,641.6666667,644.3333333,642,641,642.6666667
3/29/17 3:15,640,319,55922,2629632,2629632,132.3333333,0,0,0,1,29,2,3,15,645.3333333,642,643.3333333,642.6666667,645.6666667,644.3333333,642,641
3/29/17 3:30,647.3333333,323,41940.33333,2629632,2629632,99,0,0,0,1,29,2,3,30,643,643,643.3333333,641,644.6666667,645.6666667,644.3333333,642
3/29/17 3:45,640.3333333,319.3333333,58718.33333,2630314.667,2630314.667,139,0,0,0,1,29,2,3,45,644.6666667,643.6666667,639.6666667,642,643.6666667,644.6666667,645.6666667,644.3333333
3/29/17 4:00,643.6666667,321,81087.33333,2631680,2631680,192.3333333,0,0,0,1,29,2,4,0,644.6666667,645.6666667,641.6666667,644.3333333,644.6666667,643.6666667,644.6666667,645.6666667
3/29/17 4:15,641.6666667,320,69902.66667,2631680,2631680,165.6666667,0,0,0,1,29,2,4,15,645.3333333,646,642.6666667,645.6666667,643,644.6666667,643.6666667,644.6666667
3/29/17 4:30,639.3333333,318.6666667,50329.66667,2631680,2631680,119,0,0,0,1,29,2,4,30,643.3333333,642,641,644.6666667,643.6666667,643,644.6666667,643.6666667
3/29/17 4:45,646,322.3333333,58717.66667,2631680,2631680,139,0,0,0,1,29,2,4,45,644.3333333,641,642,643.6666667,643.3333333,643.6666667,643,644.6666667
3/29/17 5:00,643.6666667,321,44737.66667,2631680,2631680,105.6666667,0,0,0,1,29,2,5,0,643.3333333,644.3333333,644.3333333,644.6666667,645,643.3333333,643.6666667,643
3/29/17 5:15,644.6666667,322,48465,2631680,2631680,114.6666667,0,0,0,1,29,2,5,15,645,643.3333333,645.6666667,643,644.3333333,645,643.3333333,643.6666667
3/29/17 5:30,643.6666667,321,86680,2631680,2631680,205.6666667,0,0,0,1,29,2,5,30,642.6666667,643.3333333,644.6666667,643.6666667,640,644.3333333,645,643.3333333
3/29/17 5:45,641.6666667,320.3333333,13980,2631680,2631680,32.33333333,0,0,0,1,29,2,5,45,643.6666667,639.6666667,643.6666667,643.3333333,643.3333333,640,644.3333333,645
3/29/17 6:00,643,320.3333333,44737,2631680,2631680,105.6666667,0,0,0,1,29,2,6,0,646.6666667,641.6666667,644.6666667,645,643.3333333,643.3333333,640,644.3333333
3/29/17 6:15,644.6666667,321.3333333,30756,2631680,2631680,72.33333333,0,0,0,1,29,2,6,15,643.3333333,642.6666667,643,644.3333333,641,643.3333333,643.3333333,640
3/29/17 6:30,643.3333333,320.6666667,19572.33333,2631680,2631680,45.66666667,0,0,0,1,29,2,6,30,645.3333333,641,643.6666667,640,640.3333333,641,643.3333333,643.3333333
3/29/17 6:45,643.3333333,321,40077,2631680,2631680,94.66666667,0,0,0,1,29,2,6,45,643.6666667,642,643.3333333,643.3333333,644,640.3333333,641,643.3333333
3/29/17 7:00,643.6666667,321,60582.33333,2631680,2631680,143,0,0,0,1,29,2,7,0,644,644.3333333,645,643.3333333,645,644,640.3333333,641
3/29/17 7:15,642,320.3333333,35416.66667,2631680,2631680,83.33333333,0,0,0,1,29,2,7,15,642,645.6666667,644.3333333,641,641.6666667,645,644,640.3333333
3/29/17 7:30,644.3333333,321.3333333,48464.33333,2631680,2631680,114.3333333,0,0,0,1,29,2,7,30,643,644.6666667,640,640.3333333,646.3333333,641.6666667,645,644
3/29/17 7:45,646.6666667,322.6666667,19572,2631680,2631680,45.66666667,0,0,0,1,29,2,7,45,643.6666667,643.6666667,643.3333333,644,644,646.3333333,641.6666667,645
3/29/17 8:00,646.6666667,322.6666667,58718.33333,2631680,2631680,138.6666667,0,0,0,1,29,2,8,0,645.6666667,644.6666667,643.3333333,645,643.6666667,644,646.3333333,641.6666667
3/29/17 8:15,643.6666667,321,72698.66667,2631680,2631680,172,0,0,0,1,29,2,8,15,646,643,641,641.6666667,646.6666667,643.6666667,644,646.3333333
3/29/17 8:30,645.3333333,321.6666667,50329,2631680,2631680,118.6666667,0,0,0,1,29,2,8,30,642,643.6666667,640.3333333,646.3333333,644.6666667,646.6666667,643.6666667,644
3/29/17 8:45,642,320,49397,2631680,2631680,116.6666667,0,0,0,1,29,2,8,45,641,643.3333333,644,644,644.3333333,644.6666667,646.6666667,643.6666667
3/29/17 9:00,654,326.3333333,79224,2633682.333,2633682.333,187.6666667,0,0,0,1,29,2,9,0,644.3333333,645,645,643.6666667,644.3333333,644.3333333,644.6666667,646.6666667
3/29/17 9:15,643.3333333,321,39144,2633728,2633728,92,0,0,0,1,29,2,9,15,643.3333333,644.3333333,641.6666667,646.6666667,642,644.3333333,644.3333333,644.6666667
3/29/17 9:30,643.5,320.5,71301,2633728,2633728,168.5,0,0,0,1,29,2,9,30,643.3333333,640,646.3333333,644.6666667,642.3333333,642,644.3333333,644.3333333
3/29/17 9:45,643.3333333,320.6666667,30756,2633728,2633728,72.33333333,0,0,0,1,29,2,9,45,639.6666667,643.3333333,644,644.3333333,643,642.3333333,642,644.3333333
3/29/17 10:00,644.6666667,321.3333333,37281.33333,2633728,2633728,88,0,0,0,1,29,2,10,0,641.6666667,643.3333333,643.6666667,644.3333333,654.3333333,643,642.3333333,642
3/29/17 10:15,641.6666667,320.3333333,47532.66667,2633728,2633728,112,0,0,0,1,29,2,10,15,642.6666667,641,646.6666667,642,644.3333333,654.3333333,643,642.3333333
3/29/17 10:30,641.6666667,320,40076.66667,2633728,2633728,94.33333333,0,0,0,1,29,2,10,30,641,640.3333333,644.6666667,642.3333333,642,644.3333333,654.3333333,643
3/29/17 10:45,643.6666667,321,27960.33333,2633728,2633728,65.66666667,0,0,0,1,29,2,10,45,642,644,644.3333333,643,640.3333333,642,644.3333333,654.3333333
3/29/17 11:00,642,320,41009,2633728,2633728,97,0,0,0,1,29,2,11,0,644.3333333,645,644.3333333,654.3333333,644,640.3333333,642,644.3333333
3/29/17 11:15,641.3333333,319.6666667,73630.66667,2633728,2633728,174,0,0,0,1,29,2,11,15,645.6666667,641.6666667,642,644.3333333,641.3333333,644,640.3333333,642
3/29/17 11:30,643,321,61513.5,2633728,2633728,145.5,0,0,0,1,29,2,11,30,644.6666667,646.3333333,642.3333333,642,642.6666667,641.3333333,644,640.3333333
3/29/17 11:45,643,320.6666667,68970.66667,2633728,2633728,163,0,0,0,1,29,2,11,45,643.6666667,644,643,640.3333333,647.6666667,642.6666667,641.3333333,644
3/29/17 12:00,641,319.6666667,29824.33333,2633728,2633728,70.33333333,0,0,0,1,29,2,12,0,644.6666667,643.6666667,654.3333333,644,645,647.6666667,642.6666667,641.3333333
3/29/17 12:15,639.6666667,319,67106,2633728,2633728,158.6666667,0,0,0,1,29,2,12,15,643,646.6666667,644.3333333,641.3333333,643.3333333,645,647.6666667,642.6666667
3/29/17 12:30,642.3333333,320.3333333,44737.33333,2633728,2633728,105.6666667,0,0,0,1,29,2,12,30,643.6666667,644.6666667,642,642.6666667,645.3333333,643.3333333,645,647.6666667
3/29/17 12:45,642.6666667,320.6666667,21436.33333,2633728,2633728,50.33333333,0,0,0,1,29,2,12,45,643.3333333,644.3333333,640.3333333,647.6666667,642,645.3333333,643.3333333,645
3/29/17 13:00,642.6666667,320.6666667,45668.33333,2633728,2633728,107.6666667,0,0,0,1,29,2,13,0,645,644.3333333,644,645,639.6666667,642,645.3333333,643.3333333
3/29/17 13:15,642.6666667,320.3333333,32620.66667,2633728,2633728,77,0,0,0,1,29,2,13,15,644.3333333,642,641.3333333,643.3333333,642,639.6666667,642,645.3333333
3/29/17 13:30,643.3333333,321,58717.66667,2633728,2633728,139,0,0,0,1,29,2,13,30,640,642.3333333,642.6666667,645.3333333,642.6666667,642,639.6666667,642
3/29/17 13:45,642.3333333,320.3333333,45668.66667,2633728,2633728,107.6666667,0,0,0,1,29,2,13,45,643.3333333,643,647.6666667,642,641,642.6666667,642,639.6666667
3/29/17 14:00,642.5,320.5,51727,2633728,2633728,116.6666667,0,0,0,1,29,2,14,0,643.3333333,654.3333333,645,639.6666667,643.3333333,641,642.6666667,642
3/29/17 14:15,644,321.3333333,89476,2633728,2633728,212,0,0,0,1,29,2,14,15,641,644.3333333,643.3333333,642,640.6666667,643.3333333,641,642.6666667
3/29/17 14:30,642.3333333,320.3333333,36348.66667,2633728,2633728,85.66666667,0,0,0,1,29,2,14,30,640.3333333,642,645.3333333,642.6666667,642.3333333,640.6666667,643.3333333,641
3/29/17 14:45,643,321,45668.33333,2633728,2633728,107.6666667,0,0,0,1,29,2,14,45,644,640.3333333,642,641,641.3333333,642.3333333,640.6666667,643.3333333
3/29/17 15:00,640.6666667,319.6666667,63378,2633728,2633728,150,0,0,0,1,29,2,15,0,645,644,639.6666667,643.3333333,643.3333333,641.3333333,642.3333333,640.6666667
3/29/17 15:15,643,320.6666667,24232,2633728,2633728,56.66666667,0,0,0,1,29,2,15,15,641.6666667,641.3333333,642,640.6666667,643.3333333,643.3333333,641.3333333,642.3333333
3/29/17 15:30,643,321,25164,2633728,2633728,58.66666667,0,0,0,1,29,2,15,30,646.3333333,642.6666667,642.6666667,642.3333333,642.3333333,643.3333333,643.3333333,641.3333333
3/29/17 15:45,642.3333333,320.3333333,41009,2633728,2633728,96.66666667,0,0,0,1,29,2,15,45,644,647.6666667,641,641.3333333,645,642.3333333,643.3333333,643.3333333
3/29/17 16:00,640.6666667,319.3333333,43805.33333,2633728,2633728,103.3333333,0,0,0,1,29,2,16,0,643.6666667,645,643.3333333,643.3333333,645.3333333,645,642.3333333,643.3333333
3/29/17 16:15,642,320,27028,2633728,2633728,63.33333333,0,0,0,1,29,2,16,15,646.6666667,643.3333333,640.6666667,643.3333333,645.6666667,645.3333333,645,642.3333333
3/29/17 16:30,643.3333333,320.6666667,45669.33333,2633728,2633728,107.6666667,0,0,0,1,29,2,16,30,644.6666667,645.3333333,642.3333333,642.3333333,645.3333333,645.6666667,645.3333333,645
3/29/17 16:45,644,320.6666667,48465.66667,2633728,2633728,114.3333333,0,0,0,1,29,2,16,45,644.3333333,642,641.3333333,645,643,645.3333333,645.6666667,645.3333333
3/29/17 17:00,645.3333333,322,27960,2633728,2633728,65.66666667,0,0,0,1,29,2,17,0,644.3333333,639.6666667,643.3333333,645.3333333,644.6666667,643,645.3333333,645.6666667
3/29/17 17:15,645,322,40076.66667,2633728,2633728,94.33333333,0,0,0,1,29,2,17,15,642,642,643.3333333,645.6666667,643,644.6666667,643,645.3333333
3/29/17 17:30,647.3333333,322.6666667,15844,2633728,2633728,37,0,0,0,1,29,2,17,30,642.3333333,642.6666667,642.3333333,645.3333333,645,643,644.6666667,643
3/29/17 17:45,644.3333333,321.3333333,47533,2633728,2633728,112.3333333,0,0,0,1,29,2,17,45,643,641,645,643,644.3333333,645,643,644.6666667
3/29/17 18:00,644.6666667,321,32620.33333,2633728,2633728,76.66666667,0,0,0,1,29,2,18,0,654.3333333,643.3333333,645.3333333,644.6666667,647.3333333,644.3333333,645,643
3/29/17 18:15,645.3333333,322,49397,2633728,2633728,116.6666667,0,0,0,1,29,2,18,15,644.3333333,640.6666667,645.6666667,643,646.6666667,647.3333333,644.3333333,645
3/29/17 18:30,646,322.3333333,35416.33333,2633728,2633728,83.66666667,0,0,0,1,29,2,18,30,642,642.3333333,645.3333333,645,643,646.6666667,647.3333333,644.3333333
3/29/17 18:45,646.3333333,322.3333333,33552.33333,2633728,2633728,79,0,0,0,1,29,2,18,45,640.3333333,641.3333333,643,644.3333333,645.6666667,643,646.6666667,647.3333333
3/29/17 19:00,645,321.6666667,49397,2633728,2633728,116.6666667,0,0,0,1,29,2,19,0,644,643.3333333,644.6666667,647.3333333,643.3333333,645.6666667,643,646.6666667
3/29/17 19:15,645,321.6666667,53125.33333,2633728,2633728,125.6666667,0,0,0,1,29,2,19,15,641.3333333,643.3333333,643,646.6666667,643.3333333,643.3333333,645.6666667,643
3/29/17 19:30,644.3333333,321,36348.33333,2633728,2633728,85.66666667,0,0,0,1,29,2,19,30,642.6666667,642.3333333,645,643,645,643.3333333,643.3333333,645.6666667
3/29/17 19:45,645.6666667,322,45668.66667,2633728,2633728,107.6666667,0,0,0,1,29,2,19,45,647.6666667,645,644.3333333,645.6666667,645.6666667,645,643.3333333,643.3333333
3/29/17 20:00,645,321.6666667,52193.66667,2633728,2633728,123.3333333,0,0,0,1,29,2,20,0,645,645.3333333,647.3333333,643.3333333,644,645.6666667,645,643.3333333
3/29/17 20:15,646.3333333,322.3333333,50329.33333,2633728,2633728,118.6666667,0,0,0,1,29,2,20,15,643.3333333,645.6666667,646.6666667,643.3333333,644.3333333,644,645.6666667,645
3/29/17 20:30,645.6666667,322,27960,2633728,2633728,65.66666667,0,0,0,1,29,2,20,30,645.3333333,645.3333333,643,645,646.3333333,644.3333333,644,645.6666667
3/29/17 20:45,646.3333333,322.3333333,28892,2633728,2633728,68,0,0,0,1,29,2,20,45,642,643,645.6666667,645.6666667,647,646.3333333,644.3333333,644
3/29/17 21:00,643,320.6666667,26096.33333,2633728,2633728,61.33333333,0,0,0,1,29,2,21,0,639.6666667,644.6666667,643.3333333,644,642,647,646.3333333,644.3333333
3/29/17 21:15,645.6666667,321.6666667,40076.33333,2633728,2633728,94.33333333,0,0,0,1,29,2,21,15,642,643,643.3333333,644.3333333,644.3333333,642,647,646.3333333
3/29/17 21:30,647,322.3333333,77359.66667,2633728,2633728,183.3333333,0,0,0,1,29,2,21,30,642.6666667,645,645,646.3333333,644,644.3333333,642,647
3/29/17 21:45,643,320.6666667,57785.33333,2633728,2633728,136.6666667,0,0,0,1,29,2,21,45,641,644.3333333,645.6666667,647,643.3333333,644,644.3333333,642
3/29/17 22:00,642.6666667,320.3333333,45668.66667,2633728,2633728,107.6666667,0,0,0,1,29,2,22,0,643.3333333,647.3333333,644,642,643,643.3333333,644,644.3333333
3/29/17 22:15,644,321.3333333,38212,2633728,2633728,90,0,0,0,1,29,2,22,15,640.6666667,646.6666667,644.3333333,644.3333333,644,643,643.3333333,644
3/29/17 22:30,642,320,61513.66667,2633728,2633728,145.3333333,0,0,0,1,29,2,22,30,642.3333333,643,646.3333333,644,643.6666667,644,643,643.3333333
3/29/17 22:45,644,321.3333333,26096,2633728,2633728,61,0,0,0,1,29,2,22,45,641.3333333,645.6666667,647,643.3333333,642.6666667,643.6666667,644,643
3/29/17 23:00,642.6666667,320.3333333,54990.33333,2633728,2633728,129.6666667,0,0,0,1,29,2,23,0,643.3333333,643.3333333,642,643,642.6666667,642.6666667,643.6666667,644
3/29/17 23:15,646,322,19572,2633728,2633728,46,0,0,0,1,29,2,23,15,643.3333333,643.3333333,644.3333333,644,643.3333333,642.6666667,642.6666667,643.6666667
3/29/17 23:30,642.6666667,320.3333333,17708,2633728,2633728,41.66666667,0,0,0,1,29,2,23,30,642.3333333,645,644,643.6666667,644,643.3333333,642.6666667,642.6666667
3/29/17 23:45,644,321.3333333,54057,2633728,2633728,127.6666667,0,0,0,1,29,2,23,45,645,645.6666667,643.3333333,642.6666667,641.3333333,644,643.3333333,642.6666667
3/30/17 0:00,644.6666667,321.6666667,47533,2633728,2633728,112,0,0,0,1,30,3,0,0,645.3333333,644,643,642.6666667,643,641.3333333,644,643.3333333
3/30/17 0:15,641.6666667,320,40076.66667,2633728,2633728,94.33333333,0,0,0,1,30,3,0,15,645.6666667,644.3333333,644,643.3333333,644,643,641.3333333,644
3/30/17 0:30,643.3333333,321,28892.33333,2633728,2633728,67.66666667,0,0,0,1,30,3,0,30,645.3333333,646.3333333,643.6666667,644,645,644,643,641.3333333
3/30/17 0:45,644,321,48465.33333,2633728,2633728,114.3333333,0,0,0,1,30,3,0,45,643,647,642.6666667,641.3333333,642.3333333,645,644,643
3/30/17 1:00,645,321.3333333,55921.33333,2633728,2633728,132,0,0,0,1,30,3,1,0,644.6666667,642,642.6666667,643,645,642.3333333,645,644
3/30/17 1:15,644.6666667,321.3333333,41008.66667,2633728,2633728,96.66666667,0,0,0,1,30,3,1,15,643,644.3333333,643.3333333,644,644.3333333,645,642.3333333,645
3/30/17 1:30,642,320.3333333,20504,2633728,2633728,47.66666667,0,0,0,1,30,3,1,30,645,644,644,645,642.6666667,644.3333333,645,642.3333333
3/30/17 1:45,646,322.3333333,35416.66667,2633728,2633728,83.66666667,0,0,0,1,30,3,1,45,644.3333333,643.3333333,641.3333333,642.3333333,642,642.6666667,644.3333333,645
3/30/17 2:00,645,321.6666667,54989.33333,2633728,2633728,130,0,0,0,1,30,3,2,0,647.3333333,643,643,645,642.6666667,642,642.6666667,644.3333333
3/30/17 2:15,644.6666667,321.3333333,45668.33333,2633728,2633728,107.6666667,0,0,0,1,30,3,2,15,646.6666667,644,644,644.3333333,644.6666667,642.6666667,642,642.6666667
3/30/17 2:30,645.3333333,321.6666667,52193.33333,2633728,2633728,123,0,0,0,1,30,3,2,30,643,643.6666667,645,642.6666667,641,644.6666667,642.6666667,642
3/30/17 2:45,645.6666667,322,37747,2633728,2633728,116.6666667,0,0,0,1,30,3,2,45,645.6666667,642.6666667,642.3333333,642,642.3333333,641,644.6666667,642.6666667
3/30/17 3:00,644.6666667,321.3333333,52193,2633728,2633728,123,0,0,0,1,30,3,3,0,643.3333333,642.6666667,645,642.6666667,644,642.3333333,641,644.6666667
3/30/17 3:15,646,322.3333333,46600.66667,2633728,2633728,110,0,0,0,1,30,3,3,15,643.3333333,643.3333333,644.3333333,644.6666667,640,644,642.3333333,641
3/30/17 3:30,647.3333333,322.6666667,58717.33333,2633728,2633728,138.6666667,0,0,0,1,30,3,3,30,645,644,642.6666667,641,647.3333333,640,644,642.3333333
3/30/17 3:45,642.6666667,320.6666667,54989.33333,2635093.333,2635093.333,129.6666667,0,0,0,1,30,3,3,45,645.6666667,641.3333333,642,642.3333333,640.3333333,647.3333333,640,644
3/30/17 4:00,645,321.6666667,40076,2635776,2635776,94.33333333,0,0,0,1,30,3,4,0,644,643,642.6666667,644,643.6666667,640.3333333,647.3333333,640
3/30/17 4:15,643.3333333,321,68970.33333,2635776,2635776,163.3333333,0,0,0,1,30,3,4,15,644.3333333,644,644.6666667,640,641.6666667,643.6666667,640.3333333,647.3333333
3/30/17 4:30,643.6666667,321,34484.66667,2635776,2635776,81,0,0,0,1,30,3,4,30,646.3333333,645,641,647.3333333,639.3333333,641.6666667,643.6666667,640.3333333
3/30/17 4:45,643.3333333,320.6666667,34484.66667,2635776,2635776,81.33333333,0,0,0,1,30,3,4,45,647,642.3333333,642.3333333,640.3333333,646,639.3333333,641.6666667,643.6666667
3/30/17 5:00,645.6666667,322.3333333,46600.33333,2635776,2635776,110,0,0,0,1,30,3,5,0,642,645,644,643.6666667,643.6666667,646,639.3333333,641.6666667
3/30/17 5:15,644.3333333,321.3333333,64309.66667,2635776,2635776,152.3333333,0,0,0,1,30,3,5,15,644.3333333,644.3333333,640,641.6666667,644.6666667,643.6666667,646,639.3333333
3/30/17 5:30,642.6666667,320.6666667,41940,2635776,2635776,99,0,0,0,1,30,3,5,30,644,642.6666667,647.3333333,639.3333333,643.6666667,644.6666667,643.6666667,646
3/30/17 5:45,644,321.3333333,70834.33333,2635776,2635776,167.6666667,0,0,0,1,30,3,5,45,643.3333333,642,640.3333333,646,641.6666667,643.6666667,644.6666667,643.6666667
3/30/17 6:00,643.6666667,321,53125.66667,2635776,2635776,125.6666667,0,0,0,1,30,3,6,0,643,642.6666667,643.6666667,643.6666667,643,641.6666667,643.6666667,644.6666667
3/30/17 6:15,642,320,47533,2635776,2635776,112,0,0,0,1,30,3,6,15,644,644.6666667,641.6666667,644.6666667,644.6666667,643,641.6666667,643.6666667
3/30/17 6:30,642.6666667,320.6666667,39144.33333,2635776,2635776,92.33333333,0,0,0,1,30,3,6,30,643.6666667,641,639.3333333,643.6666667,643.3333333,644.6666667,643,641.6666667
3/30/17 6:45,641.6666667,319.6666667,36349,2635776,2635776,85.66666667,0,0,0,1,30,3,6,45,642.6666667,642.3333333,646,641.6666667,643.3333333,643.3333333,644.6666667,643
3/30/17 7:00,642.3333333,320.6666667,77359,2635776,2635776,183.3333333,0,0,0,1,30,3,7,0,642.6666667,644,643.6666667,643,643.6666667,643.3333333,643.3333333,644.6666667
3/30/17 7:15,643,321,73631,2635776,2635776,174.3333333,0,0,0,1,30,3,7,15,643.3333333,640,644.6666667,644.6666667,642,643.6666667,643.3333333,643.3333333
3/30/17 7:30,645,321.6666667,13980,2635776,2635776,33,0,0,0,1,30,3,7,30,644,647.3333333,643.6666667,643.3333333,644.3333333,642,643.6666667,643.3333333
3/30/17 7:45,643,320.6666667,36348.33333,2635776,2635776,85.66666667,0,0,0,1,30,3,7,45,641.3333333,640.3333333,641.6666667,643.3333333,646.6666667,644.3333333,642,643.6666667
3/30/17 8:00,645.6666667,321.6666667,54989.33333,2635776,2635776,130,0,0,0,1,30,3,8,0,643,643.6666667,643,643.6666667,646.6666667,646.6666667,644.3333333,642
3/30/17 8:15,642.3333333,320.6666667,33552.33333,2635776,2635776,79,0,0,0,1,30,3,8,15,644,641.6666667,644.6666667,642,643.6666667,646.6666667,646.6666667,644.3333333
3/30/17 8:30,645.3333333,321.6666667,20504,2635776,2635776,48,0,0,0,1,30,3,8,30,645,639.3333333,643.3333333,644.3333333,645.3333333,643.6666667,646.6666667,646.6666667
3/30/17 8:45,640.3333333,319.3333333,56853.33333,2635776,2635776,134.3333333,0,0,0,1,30,3,8,45,642.3333333,646,643.3333333,646.6666667,642,645.3333333,643.6666667,646.6666667
3/30/17 9:00,644.6666667,321.6666667,69902.33333,2635776,2635776,165.6666667,0,0,0,1,30,3,9,0,645,643.6666667,643.6666667,646.6666667,654,642,645.3333333,643.6666667
3/30/17 9:15,643.3333333,321,59649.66667,2635776,2635776,141,0,0,0,1,30,3,9,15,644.3333333,644.6666667,642,643.6666667,643.3333333,654,642,645.3333333
3/30/17 9:30,641.6666667,320,41008.33333,2635776,2635776,97,0,0,0,1,30,3,9,30,642.6666667,643.6666667,644.3333333,645.3333333,643.5,643.3333333,654,642
3/30/17 9:45,654.3333333,326.3333333,81087.66667,2635776,2635776,192,0,0,0,1,30,3,9,45,642,641.6666667,646.6666667,642,643.3333333,643.5,643.3333333,654
3/30/17 10:00,645,321.3333333,66174.66667,2637186.667,2637186.667,156.6666667,0,0,0,1,30,3,10,0,642.6666667,643,646.6666667,654,644.6666667,643.3333333,643.5,643.3333333
3/30/17 10:15,645.6666667,322.3333333,37280.33333,2637824,2637824,87.66666667,0,0,0,1,30,3,10,15,644.6666667,644.6666667,643.6666667,643.3333333,641.6666667,644.6666667,643.3333333,643.5
3/30/17 10:30,644,321.3333333,56853.33333,2637824,2637824,134.3333333,0,0,0,1,30,3,10,30,641,643.3333333,645.3333333,643.5,641.6666667,641.6666667,644.6666667,643.3333333
